Short name,Unnamed: 1,pmCellDowntimeMan,ERCS_LTE_Traffic_Vol_DL,ERCS_LTE_Traffic_Vol_UL,ERCS_LTE_MOD_UL_64QAM_Usage_Rate_aa,ERCS_LTE_ENDC_SSR,ERCS_LTE_RA_SR_%,ERCS_LTE_DL_Latency_ms,ERCS_LTE_eRAB_CDR,ERCS_LTE_MOD_DL_256QAM_Usage_Rate,ERCS_LTE_Availability,ERCS_LTE_CSFB_SR,ERCS_LTE_DL_User_Throughput_Mbps,ERCS_LTE_Acc_InitialErabSetupSuccRate ,ERCS_LTE_Acc_S1SigEstabSuccRate,ERCS_LTE_Acc_InitialUEContextEstabSuccRate,ERCS_LTE_Acc_RrcConnSetupSuccRate,ERCS_LTE_S1_Succ,ERCS_LTE_Paging_Discarded,ERCS_LTE_CSFB_3G_Att,ERCS_LTE_CSFB_2G_Att,ERCS_LTE_DL_Cell_Throughput_Mbps,ERCS_LTE_UL_Cell_Throughput_Mbps,ERCS_LTE_eRAB_Drops,ERCS_LTE_Peak_Number_Active_UEs_UL,ERCS_LTE_MOD_DL_16QAM_Usage_Rate,ERCS_LTE_MOD_DL_64QAM_Usage_Rate,ERCS_LTE_MOD_DL_QPSK_Usage_Rate,ERCS_LTE_MOD_UL_QPSK_Usage_Rate,ERCS_LTE_MOD_UL_16QAM_Usage_Rate,ERCS_LTE_Paging Discard Rate,ERCS_LTE_DL HARQ 64QAM Usage Rate,ERCS_LTE_DL HARQ QPSK Usage Rate,ERCS_LTE_DL HARQ 16QAM Usage Rate,ERCS_LTE_IntraFreq Prep Success Rate,ERCS_LTE_IntraFreq Success Rate,ERCS_LTE_UL PRB Utilisation,ERCS_LTE_DL PRB Utilisation,ERCS_LTE_UL_enodeB_Throughput_Mbps,ERCS_LTE_RRC_Avg_Peak_Number_Connected_Users,ERCS_LTE_UL_User_Throughput_Mbps_OK,ERCS_LTE_Peak_Number_Active_UEs_DL,Ericsson_LTE_Avg_CQI,ERCS_LTE_eRAB_Succ,ERCS_LTE_eRAB_Attempts,pmRadioUeRepCqiDistr.10,pmRadioUeRepCqiDistr.12,pmRadioUeRepCqiDistr.11,pmRadioUeRepCqiDistr.8,pmRadioUeRepCqiDistr.9,pmRadioUeRepCqiDistr.2,pmRadioUeRepCqiDistr.3,pmRadioUeRepCqiDistr.4,pmRadioUeRepCqiDistr.5,pmRadioUeRepCqiDistr.0,pmRadioUeRepCqiDistr.1,pmRadioUeRepCqiDistr.13,pmRadioUeRepCqiDistr.14,pmRadioUeRepCqiDistr.15,pmRadioUeRepCqiDistr.6,pmRadioUeRepCqiDistr.7,pmRadioUeRepCqiDistr2.15,pmRadioUeRepCqiDistr2.10,pmRadioUeRepCqiDistr2.14,pmRadioUeRepCqiDistr2.13,pmRadioUeRepCqiDistr2.12,pmRadioUeRepCqiDistr2.11,pmRadioUeRepCqiDistr2.0,pmRadioUeRepCqiDistr2.1,pmRadioUeRepCqiDistr2.6,pmRadioUeRepCqiDistr2.7,pmRadioUeRepCqiDistr2.4,pmRadioUeRepCqiDistr2.5,pmRadioUeRepCqiDistr2.8,pmRadioUeRepCqiDistr2.9,pmRadioUeRepCqiDistr2.2,pmRadioUeRepCqiDistr2.3,pmRadioUeRepCqiDistr3.4,pmRadioUeRepCqiDistr3.3,pmRadioUeRepCqiDistr3.2,pmRadioUeRepCqiDistr3.1,pmRadioUeRepCqiDistr3.8,pmRadioUeRepCqiDistr3.7,pmRadioUeRepCqiDistr3.6,pmRadioUeRepCqiDistr3.5,pmRadioUeRepCqiDistr3.12,pmRadioUeRepCqiDistr3.11,pmRadioUeRepCqiDistr3.10,pmRadioUeRepCqiDistr3.9,pmRadioUeRepCqiDistr4.0,pmRadioUeRepCqiDistr3.15,pmRadioUeRepCqiDistr3.14,pmRadioUeRepCqiDistr3.13,pmRadioUeRepCqiDistr3.0,pmRadioUeRepCqiDistr4.4,pmRadioUeRepCqiDistr4.3,pmRadioUeRepCqiDistr4.2,pmRadioUeRepCqiDistr4.1,pmRadioUeRepCqiDistr4.8,pmRadioUeRepCqiDistr4.7,pmRadioUeRepCqiDistr4.6,pmRadioUeRepCqiDistr4.5,pmRadioUeRepCqiDistr4.12,pmRadioUeRepCqiDistr4.11,pmRadioUeRepCqiDistr4.10,pmRadioUeRepCqiDistr4.9,pmRadioUeRepCqiDistr4.15,pmRadioUeRepCqiDistr4.14,pmRadioUeRepCqiDistr4.13,pmUeCtxtRelSCGsm,pmUeCtxtRelSCWcdma,pmHoExeSuccLteInterF,pmHoPrepAttLteInterF,pmHoExeAttLteIntraF,pmHoExeAttLteInterF,pmHoPrepAttLteIntraF,pmHoExeSuccLteIntraF,pmHoPrepSuccLteIntraF,pmHoPrepSuccLteInterF,pmRrcConnEstabAtt,4G_E_RRC_Connected_Users_Avg,ERCS_LTE_DL_Latency,pmPdcpLatPktTransDl,pmPdcpLatTimeDl,pmFlexPdcpLatPktTransDl,pmFlexPdcpLatTimeDl,pmErabRelMmeActUnspecified,pmErabEstabFailInitLic,pmErabRelMmeActEutra,pmErabRelMmeActUserInactivity,pmErabRelAbnormalEnbActPe,pmUeCtxtRelMme,pmUeCtxtRelNormalEnb,pmErabRelAbnormalEnbAct,pmErabRelAbnormalEnbActCdt,pmErabRelAbnormalEnbActHo,pmErabRelAbnormalEnbActHpr,pmErabRelAbnormalEnbActTnFail,pmErabRelAbnormalEnbActUeLost,pmUeCtxtRelAbnormalMmeAct,pmErabRelAbnormalMmeAct,pmErabRelMmeActHo,pmUeCtxtRelAbnormalMme,pmLbMeasuredUe,pmHoExeAttLteInterFLb,pmHoExeSuccLteInterFLb,pmHoPrepSuccLteInterFLb,pmLbQualifiedUe,pmLbQualifiedUe.1,pmHoExeAttLteInterFLb.1,pmHoExeSuccLteInterFLb.1,pmUeCtxtRelCsfbGsm,pmUeCtxtRelCsfbWcdma,pmUeCtxtEstabAttCsfb,pmUeCtxtModAttCsfb,ERCS_LTE_InterFreq Success Rate,ERCS_LTE_InterFreq Exec Success Rate,ERCS_LTE_InterFreq Prep Success Rate,pmPdcpVolDlDrb,pmPdcpVolDlDrbLastTTI,pmUeThpTimeDl,pmErabRelMme,pmErabRelNormalEnb,pmErabRelAbnormalEnb
,27-Nov-23,3779270.0,327.438 Tb,50.393 Tb,23.39%,99.89%,73.64%,63052 ms,1.17%,1.5 % mod,98.68%,99.23%,1.79 Mbps,99.75%,99.94%,99.76%,99.83%,703923728.0,26931.0,34571645.0,5104.0,48603.1 Mbps,2.8 Mbps,8023893.0,56855 ues,30.2 % mod,22.1 % mod,47.7 % mod,46.28%,53.72%,0.00%,22.08%,47.73%,30.19%,99.58%,97.40%,15.46%,50.07%,46.7 Mbps,173114 Ues,0.53,100654 Ues,8.62,677072179.0,678755156.0,15718856639.0,10398227619.0,13392424050.0,18649460624.0,18155973130.0,1157433292.0,2866102815.0,5925491472.0,11637215593.0,1084288718.0,702759617.0,7726819956.0,5010692243.0,5319411819.0,15462902742.0,16407835596.0,4140475642.0,10572249023.0,3201498863.0,5092072000.0,7027503157.0,9218617847.0,147539923.0,241978330.0,8920689009.0,10181824174.0,2657252983.0,6138945429.0,12778540741.0,11683726140.0,314387131.0,1097418483.0,19196888.0,10578282.0,4625783.0,4056629.0,28622567.0,27406141.0,25732258.0,23570874.0,28097830.0,29389009.0,27640347.0,27739883.0,203345.0,25020342.0,20482021.0,25527810.0,1595014.0,734940.0,447012.0,237631.0,432296.0,2051468.0,1647802.0,1522938.0,1256248.0,2180176.0,2183799.0,2021658.0,2165310.0,2259186.0,2001074.0,2121703.0,38.0,2150396.0,6920267.0,7054629.0,54291304.0,7049174.0,54524486.0,53112680.0,54291525.0,7049175.0,706929769.0,129585.0,10.46,54160268019.0,567000000000.0,,,63.0,12.0,7387491.0,0.0,0.0,72250257.0,630877138.0,578720.0,6298.0,12385.0,0.0,891.0,557957.0,7377287.0,7445173.0,38769.0,18286770.0,70017428.0,38004.0,37796.0,38004.0,109718.0,,38004.0,37796.0,5104.0,34571645.0,23094996.0,11683272.0,98.10%,98.17%,99.92%,2560000000000.0,540000000000.0,1120000000000.0,27547123.0,656981749.0,849860.0
,28-Nov-23,3339583.0,342.586 Tb,51.630 Tb,23.62%,99.27%,73.61%,67114 ms,1.23%,1.4 % mod,98.67%,98.82%,1.42 Mbps,99.76%,99.93%,99.76%,99.88%,673047999.0,7399.0,28672457.0,4535.0,49331.6 Mbps,2.7 Mbps,8085243.0,60785 ues,30.6 % mod,21.8 % mod,47.6 % mod,48.33%,51.67%,0.00%,21.78%,47.59%,30.64%,99.65%,97.36%,16.21%,52.54%,42.8 Mbps,178194 Ues,0.38,104395 Ues,8.56,646313694.0,647878375.0,17562875298.0,11404789204.0,14880939184.0,21201885201.0,20630281590.0,1263462950.0,3221657986.0,6787760297.0,13423405477.0,1221734185.0,752269107.0,8404984148.0,5458743514.0,5562924373.0,17723715881.0,18740925153.0,4157057564.0,11467073303.0,3251459522.0,5339931308.0,7477839355.0,9915064753.0,147761121.0,249395072.0,10116903263.0,11398669619.0,3035874550.0,7065108276.0,14244302906.0,12935843415.0,338826929.0,1243057509.0,17811033.0,9328957.0,3993890.0,3997913.0,27501137.0,26740845.0,24834778.0,22579880.0,27032252.0,27988381.0,26487462.0,26751049.0,202623.0,24417490.0,19306642.0,23982870.0,1388969.0,678640.0,395960.0,219805.0,458971.0,1974043.0,1643700.0,1555392.0,1314035.0,2076335.0,2048014.0,1938147.0,2076192.0,1993561.0,1881581.0,1971864.0,113.0,2483058.0,6678902.0,6815643.0,43031005.0,6811647.0,43188037.0,42043766.0,43031217.0,6811654.0,675557916.0,136464.0,12.26,54479738867.0,668000000000.0,,,15288.0,9.0,7443837.0,0.0,0.0,70597065.0,602291413.0,589071.0,10938.0,13417.0,0.0,3267.0,561327.0,7423616.0,7496172.0,36516.0,18090110.0,72123465.0,28185.0,28042.0,28185.0,111139.0,,28185.0,28042.0,4535.0,28672457.0,18623749.0,10266651.0,98.00%,98.06%,99.94%,2680000000000.0,531000000000.0,1510000000000.0,26694348.0,627403247.0,850371.0
,29-Nov-23,3865099.0,335.451 Tb,50.997 Tb,24.01%,99.17%,73.33%,65277 ms,1.19%,1.5 % mod,98.46%,98.85%,1.72 Mbps,99.75%,99.92%,99.76%,99.88%,713164579.0,29406.0,34418111.0,6338.0,48682.8 Mbps,2.7 Mbps,8283919.0,58442 ues,30.4 % mod,21.9 % mod,47.7 % mod,47.77%,52.23%,0.00%,21.90%,47.75%,30.35%,99.74%,97.35%,15.74%,51.61%,47.5 Mbps,176145 Ues,0.47,102785 Ues,8.6,686553629.0,688241930.0,16264079523.0,10740619541.0,13893923579.0,19401380460.0,18824928604.0,1192303214.0,2933108564.0,6119469159.0,12105629103.0,1073512358.0,737607807.0,7955377914.0,5169646273.0,5388815974.0,16181400438.0,17015319232.0,4099858998.0,10813534684.0,3188412468.0,5135578640.0,7138339990.0,9429995336.0,145159773.0,248838398.0,9225769031.0,10537144114.0,2727976267.0,6379827631.0,13270230491.0,12023285418.0,322898118.0,1109673543.0,19890200.0,10599371.0,4577600.0,4325202.0,30664803.0,30447313.0,27600162.0,24902417.0,29337674.0,31228755.0,29551056.0,30060936.0,213918.0,25990841.0,21447243.0,26663305.0,1614466.0,754955.0,457710.0,244752.0,433971.0,2141975.0,1763683.0,1639057.0,1307703.0,2226502.0,2194185.0,2065347.0,2241868.0,2896179.0,2000091.0,2047499.0,50.0,2387431.0,6951710.0,7089689.0,54990049.0,7081616.0,55135548.0,53676375.0,54990327.0,7081629.0,715880911.0,133431.0,10.76,55195560858.0,594000000000.0,,,1242.0,16.0,7620434.0,0.0,0.0,72669809.0,640579769.0,620885.0,10138.0,13664.0,0.0,393.0,596562.0,7590227.0,7663034.0,40705.0,18906070.0,73087018.0,20124.0,20065.0,20124.0,63373.0,,20124.0,20065.0,6338.0,34418111.0,22745064.0,11946649.0,98.06%,98.17%,99.89%,2620000000000.0,550000000000.0,1200000000000.0,27841462.0,667046465.0,903386.0
,30-Nov-23,4063552.0,324.998 Tb,48.460 Tb,24.49%,99.15%,73.22%,61708 ms,1.14%,1.5 % mod,98.41%,98.85%,1.93 Mbps,99.75%,99.92%,99.76%,99.91%,719437461.0,43189.0,36323873.0,5858.0,48795.2 Mbps,2.7 Mbps,8027495.0,56280 ues,30.2 % mod,22.0 % mod,47.8 % mod,47.55%,52.45%,0.00%,22.03%,47.75%,30.21%,99.76%,97.49%,15.29%,50.30%,52.7 Mbps,172410 Ues,0.53,97214 Ues,8.64,692677033.0,694405943.0,15253494951.0,10161841558.0,13097381923.0,17957718666.0,17569093367.0,1100150729.0,2697743116.0,5626645319.0,11138968664.0,1015299180.0,685986371.0,7549708457.0,4901465586.0,5241734011.0,15035234851.0,15791838112.0,4112551943.0,10262528432.0,3113508997.0,4997680768.0,6873124673.0,9007077609.0,147111472.0,237772804.0,8626402814.0,9892419884.0,2508057746.0,5903367442.0,12405373128.0,11369685420.0,302777680.0,1036170835.0,20306716.0,11060688.0,4842434.0,4395774.0,30699311.0,29300329.0,26918606.0,24949349.0,29715539.0,31805280.0,30030062.0,29780281.0,204051.0,27124991.0,21692994.0,26811360.0,1651686.0,750028.0,472763.0,254694.0,466235.0,2103972.0,1693667.0,1578973.0,1279474.0,2380429.0,2239801.0,2089305.0,2236550.0,2895782.0,2099203.0,2193252.0,109.0,2241690.0,6968246.0,7101398.0,57060297.0,7095201.0,57202246.0,55773183.0,57060568.0,7095206.0,722138099.0,129801.0,10.12,53033454368.0,537000000000.0,,,8425.0,12.0,7361243.0,0.0,0.0,72623836.0,646927918.0,618317.0,9068.0,12890.0,1.0,1398.0,594878.0,7338776.0,7409178.0,39205.0,18615915.0,75782538.0,131.0,130.0,131.0,5344.0,,131.0,130.0,5858.0,36323873.0,24179248.0,12438669.0,98.13%,98.21%,99.91%,2540000000000.0,532000000000.0,1040000000000.0,27518042.0,673487039.0,914681.0
,01-Dec-23,4562990.0,324.328 Tb,48.309 Tb,24.27%,99.23%,73.79%,58937 ms,1.11%,1.5 % mod,98.42%,98.88%,2.00 Mbps,99.75%,99.93%,99.76%,99.83%,736133411.0,76995.0,39299943.0,5862.0,49102.8 Mbps,2.7 Mbps,7968195.0,54594 ues,30.2 % mod,22.1 % mod,47.7 % mod,46.64%,53.36%,0.00%,22.13%,47.66%,30.20%,99.63%,97.41%,15.18%,50.29%,44.9 Mbps,173525 Ues,0.59,100832 Ues,8.64,709281960.0,711050031.0,15041906902.0,10017914371.0,12924295666.0,17772993308.0,17304970724.0,1109991084.0,2665517145.0,5554896883.0,10990886593.0,1015686811.0,693148158.0,7452232759.0,4881579414.0,5208201881.0,15101280700.0,15530539451.0,4139564312.0,10179303868.0,3134969259.0,4979681057.0,6826933486.0,8939338019.0,144172204.0,232331253.0,8500966670.0,9778944604.0,2425880616.0,5777036498.0,12297118973.0,11206786510.0,292218762.0,984064284.0,20667389.0,11268516.0,4883968.0,4474090.0,30132420.0,29360183.0,27233985.0,25517404.0,30130553.0,31654223.0,29760611.0,29068887.0,215057.0,26151611.0,21974758.0,27191376.0,1792702.0,735365.0,450920.0,251512.0,443006.0,2156736.0,1730241.0,1570519.0,1259283.0,2320767.0,2273431.0,2136214.0,2292354.0,3251926.0,2292630.0,2182749.0,47.0,2187734.0,7226169.0,7368516.0,58758953.0,7360376.0,58981198.0,57454653.0,58759299.0,7360385.0,739373633.0,129262.0,9.81,52090659917.0,511000000000.0,,,652.0,5.0,7292365.0,0.0,0.0,73549928.0,662429918.0,628689.0,22434.0,12246.0,1.0,1482.0,591935.0,7273794.0,7339506.0,39376.0,18777476.0,76640034.0,110.0,107.0,110.0,3382.0,,110.0,107.0,5862.0,39299943.0,26298303.0,13308394.0,98.07%,98.18%,99.89%,2530000000000.0,541000000000.0,997000000000.0,28037371.0,689547069.0,960870.0
,02-Dec-23,4749703.0,337.211 Tb,50.446 Tb,23.91%,99.27%,73.78%,58559 ms,1.12%,1.5 % mod,98.21%,98.76%,1.85 Mbps,99.75%,99.94%,99.76%,99.90%,728379574.0,16622.0,40740658.0,6322.0,49816.5 Mbps,2.8 Mbps,7910885.0,49888 ues,30.5 % mod,22.3 % mod,47.2 % mod,45.83%,54.17%,0.00%,22.34%,47.17%,30.49%,99.70%,97.49%,15.35%,51.30%,50.1 Mbps,170948 Ues,0.59,88775 Ues,8.63,700731969.0,702459411.0,15808904894.0,10366395138.0,13465038865.0,18680695946.0,18147480525.0,1148237418.0,2792595227.0,5830068849.0,11634100659.0,1058606816.0,706283245.0,7717782096.0,5096389391.0,5271979707.0,16010642690.0,16380848909.0,4164199363.0,10633991846.0,3198498468.0,5127597585.0,7040743973.0,9261736402.0,143944997.0,233056045.0,8976946651.0,10267566733.0,2559184182.0,6112288595.0,12860503817.0,11726495360.0,296000074.0,1025691312.0,19044763.0,10747481.0,4695955.0,4261335.0,27720586.0,25998579.0,24021845.0,22111827.0,29537123.0,30498054.0,28448411.0,27632909.0,198957.0,28033897.0,23142690.0,27550614.0,1709874.0,639009.0,412143.0,231787.0,460316.0,1974625.0,1570767.0,1450665.0,1110627.0,2278893.0,2149551.0,1992225.0,2114840.0,2390142.0,1939474.0,2121473.0,37.0,2206897.0,7240199.0,7387735.0,57269331.0,7382240.0,57445862.0,56006321.0,57269626.0,7382237.0,731005574.0,127934.0,10.28,51367317650.0,528000000000.0,,,74.0,2.0,7219906.0,0.0,0.0,73245655.0,653372475.0,625033.0,41024.0,12382.0,0.0,1970.0,567128.0,7218431.0,7285852.0,39654.0,18237058.0,76819776.0,12.0,11.0,12.0,4643.0,,12.0,11.0,6322.0,40740658.0,27944987.0,12972771.0,98.01%,98.08%,99.93%,2630000000000.0,542000000000.0,1130000000000.0,27569127.0,679940159.0,971905.0
,03-Dec-23,4118042.0,337.839 Tb,51.128 Tb,23.60%,99.35%,73.75%,57906 ms,1.14%,1.5 % mod,98.20%,98.70%,1.76 Mbps,99.76%,99.92%,99.77%,99.84%,688522124.0,12930.0,33686966.0,7016.0,49945.7 Mbps,2.8 Mbps,7600354.0,51448 ues,30.7 % mod,22.4 % mod,47.0 % mod,45.90%,54.10%,0.00%,22.36%,46.95%,30.69%,99.61%,97.47%,15.54%,51.14%,54.5 Mbps,167480 Ues,0.57,86960 Ues,8.62,660720342.0,662306824.0,15927733911.0,10423813276.0,13545109817.0,18940192524.0,18411689147.0,1129059618.0,2808820948.0,5918235535.0,11855540433.0,1054633930.0,692541317.0,7765108003.0,5079809753.0,5320655630.0,16328087139.0,16638449508.0,4159257026.0,10677701382.0,3133821901.0,5073586108.0,6998485884.0,9256950606.0,138085135.0,229328564.0,9139931738.0,10367386247.0,2628984752.0,6255628799.0,12976819126.0,11807454208.0,297893888.0,1048540192.0,17566579.0,9825070.0,4269763.0,3806439.0,25705814.0,23817595.0,22642653.0,20995707.0,27288887.0,28015970.0,26492344.0,25606680.0,190863.0,26128509.0,21108441.0,25326574.0,1529528.0,598605.0,405713.0,237152.0,384159.0,1866807.0,1479429.0,1373158.0,1050237.0,2053901.0,2003770.0,1864492.0,2013131.0,2059263.0,1715755.0,1879721.0,41.0,2179174.0,6730238.0,6876169.0,50238511.0,6869338.0,50438439.0,49157413.0,50238704.0,6869347.0,691519995.0,125657.0,10.59,51004459460.0,540000000000.0,,,64.0,0.0,6964158.0,0.0,0.0,71022970.0,615777646.0,574691.0,36495.0,11481.0,0.0,1474.0,523081.0,6958817.0,7025663.0,38185.0,17527863.0,74181836.0,317.0,306.0,317.0,5117.0,,317.0,306.0,7016.0,33686966.0,22983847.0,10834219.0,97.90%,98.00%,99.90%,2640000000000.0,537000000000.0,1200000000000.0,26545504.0,640846705.0,882638.0
L1800_July2023,26-Aug-23,209842.0,201.401 Tb,29.414 Tb,25.96%,99.95%,75.44%,21056 ms,0.89%,2.4 % mod,99.69%,99.94%,3.27 Mbps,99.75%,99.95%,99.77%,99.81%,449633834.0,4678819.0,25012959.0,0.0,27696.1 Mbps,3.8 Mbps,3580607.0,15329 ues,29.4 % mod,25.6 % mod,45.0 % mod,46.33%,53.67%,0.02%,25.62%,44.97%,29.41%,99.76%,97.83%,15.47%,47.87%,51.3 Mbps,90139 Ues,1.05,31215 Ues,9.32,432163296.0,433232638.0,8167804364.0,5604110582.0,7036115673.0,9013592239.0,8537216422.0,408868286.0,958474653.0,2031119239.0,4307271010.0,338967422.0,242329844.0,4288897832.0,2975593125.0,3052024615.0,6179339773.0,7229299222.0,2535557364.0,6028454687.0,1984490736.0,2986539872.0,4131177606.0,5232721684.0,59858632.0,98468660.0,4487067019.0,5348587674.0,1154024000.0,2924013295.0,7050108534.0,6222623506.0,124450006.0,447482480.0,10807322.0,6136190.0,2593665.0,2531758.0,19703919.0,17149750.0,14820444.0,13180048.0,24539926.0,25099161.0,22533261.0,20531701.0,139016.0,25096564.0,19111615.0,23509848.0,1229369.0,401094.0,274347.0,156404.0,267088.0,1387559.0,1047648.0,889486.0,735181.0,1726766.0,1631247.0,1502856.0,1535603.0,1876069.0,1572935.0,1631828.0,0.0,607667.0,14388316.0,14623221.0,32814852.0,14618624.0,32890218.0,32218634.0,32814983.0,14618644.0,451528919.0,68385.0,8.39,31034198664.0,260000000000.0,,,8.0,1.0,2938392.0,0.0,0.0,41084439.0,375412003.0,441060.0,873.0,14490.0,0.0,56.0,397237.0,3117801.0,3139547.0,14144.0,9437565.0,37372486.0,15384.0,15299.0,15384.0,491411.0,0.0,15384.0,15299.0,0.0,25012959.0,17145121.0,6783621.0,98.31%,98.42%,99.88%,1570000000000.0,400000000000.0,358000000000.0,14193173.0,389409784.0,581068.0
,27-Aug-23,542052.0,199.542 Tb,29.381 Tb,25.60%,99.98%,75.88%,21678 ms,0.88%,2.6 % mod,99.53%,100.31%,2.98 Mbps,99.75%,99.94%,99.77%,99.79%,424693975.0,2470062.0,20896391.0,0.0,27223.8 Mbps,3.8 Mbps,3348403.0,15565 ues,29.4 % mod,26.0 % mod,44.6 % mod,46.35%,53.65%,0.01%,26.00%,44.64%,29.35%,99.76%,97.68%,15.59%,47.45%,50.9 Mbps,87071 Ues,0.98,30943 Ues,9.28,407100669.0,408107655.0,8204502526.0,5634928086.0,7044660918.0,9069002873.0,8554436926.0,414558921.0,960168316.0,2032366508.0,4350176138.0,341347461.0,241707515.0,4283148377.0,2970217876.0,3052335630.0,6246958240.0,7258660315.0,2512487937.0,6031682736.0,1988951844.0,2999346102.0,4132598725.0,5225845033.0,61101888.0,95853051.0,4523877537.0,5361894312.0,1156942284.0,2945166086.0,7067302254.0,6206174930.0,122148551.0,442291521.0,10077212.0,5289242.0,2333369.0,2228389.0,17917324.0,15788325.0,13428530.0,12295737.0,22588528.0,22626622.0,20334079.0,18407241.0,124862.0,24556085.0,18015346.0,22196479.0,1143476.0,363793.0,243416.0,138549.0,263759.0,1278252.0,964866.0,808089.0,649665.0,1608790.0,1511118.0,1369171.0,1439438.0,1843396.0,1577119.0,1592204.0,0.0,626426.0,13926103.0,14147124.0,28479982.0,14144150.0,28543338.0,27918242.0,28480069.0,14144181.0,426539421.0,65957.0,8.49,31422026532.0,267000000000.0,,,6.0,1.0,2757583.0,0.0,0.0,39724750.0,352560171.0,402891.0,2196.0,13607.0,1.0,66.0,359714.0,2923627.0,2945512.0,13216.0,8848575.0,35851782.0,15473.0,15425.0,15473.0,466345.0,0.0,15473.0,15425.0,0.0,20896391.0,14285073.0,5712260.0,98.37%,98.46%,99.91%,1560000000000.0,412000000000.0,384000000000.0,13430360.0,365697792.0,536841.0
,28-Aug-23,437977.0,200.113 Tb,29.114 Tb,25.37%,99.95%,75.09%,23414 ms,0.93%,2.3 % mod,99.55%,99.52%,3.06 Mbps,99.75%,99.94%,99.76%,99.80%,452023019.0,3665541.0,23902432.0,0.0,26842.1 Mbps,3.7 Mbps,3764737.0,16612 ues,29.1 % mod,25.1 % mod,45.7 % mod,46.12%,53.88%,0.02%,25.15%,45.74%,29.11%,99.68%,97.67%,15.52%,48.52%,47.5 Mbps,92163 Ues,0.92,35042 Ues,9.24,434199473.0,435309402.0,8441431603.0,5770309707.0,7207158194.0,9351131633.0,8807751681.0,438807622.0,1025958946.0,2126917830.0,4530498170.0,354022411.0,258489631.0,4375102145.0,3043771096.0,3131920424.0,6404116170.0,7461859992.0,2525950765.0,6124590251.0,1989052760.0,3020404462.0,4185737919.0,5312437043.0,64506693.0,102180303.0,4625774512.0,5457104975.0,1196886281.0,3023880305.0,7251584129.0,6372703199.0,128894602.0,460795260.0,12048067.0,6156600.0,2643744.0,2606900.0,22248198.0,20618234.0,18145199.0,16381170.0,23905817.0,25154261.0,23514626.0,21691961.0,141739.0,23761864.0,17866867.0,22233560.0,1221145.0,472497.0,307188.0,166655.0,287533.0,1562225.0,1193132.0,1020558.0,832978.0,1751070.0,1707146.0,1598700.0,1701609.0,2203123.0,1702891.0,1681246.0,0.0,524361.0,13726011.0,13979373.0,32590008.0,13973561.0,32768327.0,31975222.0,32590122.0,13973567.0,454018628.0,70141.0,8.53,33103522635.0,282000000000.0,,,13.0,26.0,3058693.0,0.0,0.0,41820726.0,375400231.0,477114.0,936.0,14329.0,1.0,64.0,428508.0,3264820.0,3287623.0,14924.0,9789760.0,37782101.0,14073.0,13936.0,14073.0,445852.0,0.0,14073.0,13936.0,0.0,23902432.0,15851464.0,6863765.0,98.13%,98.23%,99.90%,1560000000000.0,410000000000.0,377000000000.0,14556689.0,389496143.0,616461.0
,29-Aug-23,435785.0,187.811 Tb,26.758 Tb,26.14%,99.93%,78.95%,22582 ms,0.88%,2.3 % mod,99.46%,100.05%,3.16 Mbps,99.75%,99.96%,99.77%,99.70%,444336076.0,1802949.0,22694400.0,0.0,25690.0 Mbps,3.4 Mbps,3533383.0,16748 ues,28.7 % mod,24.7 % mod,46.5 % mod,48.86%,51.14%,0.01%,24.72%,46.55%,28.73%,99.40%,97.38%,15.18%,47.52%,50.2 Mbps,90469 Ues,0.79,33240 Ues,9.22,423871953.0,424919178.0,7876002957.0,5411987928.0,6747266179.0,8838776117.0,8301855779.0,441020421.0,1019404190.0,2106380352.0,4374002512.0,380501311.0,260663397.0,4135289149.0,2879825284.0,3031604125.0,6142250271.0,7117788737.0,2457736422.0,5713056972.0,1920049509.0,2880198422.0,3976695684.0,5009964237.0,72250214.0,104340921.0,4356309757.0,5157050248.0,1141543016.0,2847720087.0,6788097157.0,5962819972.0,128005710.0,451049155.0,11722938.0,5915810.0,2502641.0,2613258.0,21528325.0,20236368.0,17518282.0,15623815.0,23181041.0,24022947.0,22724734.0,20952874.0,125027.0,23127361.0,17600074.0,21790582.0,1132223.0,470479.0,284748.0,146946.0,293231.0,1484471.0,1161460.0,1018549.0,849782.0,1695893.0,1654549.0,1555517.0,1624702.0,1784605.0,1609485.0,1608929.0,102.0,519666.0,8440933.0,8532841.0,32898669.0,8530688.0,33098705.0,32274305.0,32898851.0,8530683.0,446524226.0,68423.0,8.19,32344302475.0,265000000000.0,,,11.0,33.0,2908517.0,0.0,0.0,43859630.0,372130061.0,424225.0,1311.0,16487.0,2.0,10.0,379049.0,3085976.0,3109158.0,14657.0,9460592.0,36523325.0,24492.0,24287.0,24492.0,455594.0,0.0,24492.0,24287.0,0.0,22694400.0,14925831.0,6651248.0,98.91%,98.96%,99.96%,1470000000000.0,395000000000.0,339000000000.0,14284525.0,386249254.0,568280.0
